MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
7658,52.8,47.2,5,9,22,19,734,680,519,457,20,25,33,33,4,3,4,4,,,7,13,0,1
7655,51,49,0,4,13,15,640,621,454,416,12,15,32,27,2,7,3,2,0,2,11,8,,
7654,31.2,68.8,3,5,8,27,513,872,293,665,20,20,50,11,1,10,0,2,2,1,7,7,,
7650,62.9,37.1,5,3,27,11,755,579,490,310,33,34,15,74,17,3,,,2,2,7,10,,
7647,59.2,40.8,4,4,18,8,696,520,499,336,18,17,28,31,12,4,6,5,2,2,11,13,,
7648,51.4,48.6,8,2,13,9,582,552,349,327,21,7,52,50,3,6,1,7,,,12,10,,
7649,62,38,2,7,18,10,724,535,515,317,12,21,12,55,9,2,0,1,1,1,7,13,,
7651,51.4,48.6,4,3,20,11,648,657,474,463,19,17,20,36,4,3,5,3,,,10,7,,
7652,49,51,2,6,13,11,523,557,311,351,20,21,29,53,8,5,3,2,2,3,14,10,0,1
7653,55.8,44.2,4,5,13,10,737,677,568,453,26,22,12,31,10,5,2,4,1,2,8,5,,
7646,51.4,48.6,4,1,16,4,671,648,484,485,19,16,8,27,7,0,4,2,0,2,7,11,,
7643,73.3,26.7,11,1,27,6,856,437,657,246,12,17,12,50,13,3,2,2,2,3,5,12,0,1
7645,55.8,44.2,3,4,8,14,702,580,494,380,14,27,35,25,5,11,3,1,1,3,9,12,,
7644,40.4,59.6,2,6,9,20,601,836,399,599,20,21,27,25,3,10,2,3,1,1,7,6,,
7637,52.5,47.5,12,5,25,9,713,680,513,473,23,21,10,29,9,3,1,0,1,1,10,12,,
7636,54.2,45.8,1,5,4,11,568,538,374,320,22,19,22,39,3,4,4,6,1,1,9,12,,
7638,64.6,35.4,7,1,27,6,776,536,549,309,17,16,5,54,9,2,5,0,1,0,7,16,,
7639,59.5,40.5,8,2,20,9,687,524,499,353,24,19,13,26,10,2,,,2,1,13,11,0,1
7641,48.3,51.7,2,2,12,11,578,588,376,393,16,14,24,38,5,6,5,3,0,1,7,17,,
7642,27.4,72.6,1,4,8,17,426,853,238,671,21,11,38,19,5,9,2,2,0,1,8,11,,
7640,39.1,60.9,1,2,10,10,451,630,239,404,17,23,41,57,7,7,1,1,3,0,13,11,,
7635,54.8,45.2,4,7,16,22,692,582,457,386,13,27,25,39,7,4,3,4,2,2,15,8,,
7628,38.2,61.8,3,5,9,11,530,724,303,510,31,22,26,25,7,15,3,0,1,3,12,9,1,0
7631,76,24,11,0,22,3,1092,450,924,282,15,16,14,30,5,2,1,1,2,1,7,7,,
7632,54.9,45.1,5,5,26,15,667,574,445,375,8,24,21,26,10,1,3,4,1,0,9,11,,
7629,45.6,54.4,4,1,15,5,583,664,398,485,16,16,23,31,9,2,3,1,1,2,8,14,,
7630,43.5,56.5,5,8,15,18,587,733,421,547,20,23,20,24,3,10,0,2,1,0,7,8,,
7633,57.2,42.8,6,6,21,19,653,572,398,294,21,27,54,43,8,11,1,4,2,2,10,12,,
7634,44.7,55.3,6,9,19,21,588,662,359,442,31,20,37,20,7,14,0,1,1,2,17,12,,
7627,54.4,45.6,6,9,21,19,715,617,485,402,13,20,43,51,4,6,7,5,2,2,5,12,,
7626,47.4,52.6,2,2,18,8,582,645,344,382,18,22,42,51,5,9,2,1,3,0,10,9,,
7624,47.3,52.7,2,8,11,22,613,682,377,432,24,23,30,54,5,10,2,3,1,2,5,9,,
7622,47.9,52.1,4,7,16,17,651,706,472,514,21,19,16,15,4,11,1,7,1,2,5,15,,
7625,60.3,39.7,4,4,19,8,800,581,562,367,22,33,27,19,6,0,6,3,1,2,9,8,,
7623,47,53,6,6,15,14,637,692,416,467,33,24,21,20,4,6,2,3,2,3,14,11,,
7616,44.3,55.7,6,4,16,14,551,627,355,440,13,12,37,27,3,7,6,4,1,1,7,13,,
7617,61.7,38.3,8,1,29,7,669,463,449,288,5,12,30,29,13,0,2,2,1,1,11,15,,
7618,51.2,48.8,5,6,23,16,656,667,440,418,24,22,24,40,8,4,7,3,1,3,8,13,,
7619,49.3,50.7,3,0,22,3,629,668,429,467,26,29,7,42,9,1,1,3,1,1,12,11,,
7621,54.6,45.4,3,4,11,10,584,536,380,307,16,13,34,69,7,5,4,2,2,3,12,16,,
7620,50.8,49.2,6,2,14,12,690,667,495,469,15,16,30,24,7,5,0,1,,,11,6,,
7615,49.7,50.3,4,2,16,7,640,667,463,481,16,17,5,28,5,1,0,3,4,1,11,20,0,1
7614,67.6,32.4,5,2,23,3,771,504,543,271,18,19,24,71,9,0,2,1,2,2,11,11,,
7613,35.9,64.1,6,9,13,19,474,691,254,471,13,12,48,40,7,12,0,3,2,1,9,8,0,1
7606,61.6,38.4,3,0,14,10,741,522,546,323,16,20,18,25,7,4,6,9,2,2,7,14,,
7607,54.4,45.6,7,5,17,15,615,544,367,299,22,27,47,40,6,10,2,6,1,2,11,9,,
7608,61.9,38.1,8,1,25,7,738,532,530,329,6,22,20,60,17,5,3,0,2,0,14,7,,
7609,51,49,13,5,20,11,699,669,489,465,18,16,46,23,8,2,4,2,1,0,10,9,,
7610,52.5,47.5,5,6,14,13,623,610,421,387,18,12,44,49,7,2,1,0,3,2,10,8,0,1
7611,56.6,43.4,5,7,17,13,724,575,544,415,16,17,16,14,6,5,2,0,1,1,8,8,,
7612,50.9,49.1,3,4,23,10,663,650,442,457,21,26,7,41,13,2,3,2,2,1,12,8,,
7605,45.4,54.6,8,6,19,20,635,717,443,519,22,15,38,15,2,10,2,3,3,1,12,10,0,1
7603,67.4,32.6,0,2,14,6,680,430,489,238,7,17,25,64,10,6,2,2,0,1,14,14,,
7604,54.9,45.1,5,9,17,20,698,647,476,412,9,27,24,42,8,3,3,2,2,3,10,12,,
7599,52.7,47.3,3,9,16,22,623,616,422,395,26,27,13,33,6,5,2,2,2,3,7,6,,
